label1,label2,title,label1_number,label2_number
news_entertainment,news_entertainment**other,|陈伟霆又现人贩子照，墨镜中泄露细节！,4,11
news_baby,news_baby**baby_nurturing,|宝宝不能老抱？你又误会了！,1,9
news_finance,news_finance**investment,|贾晓光 ：股市开启暴跌模式，大宗商品加速下行,2,5
digital,digital**cellphone,|不用羡慕三星：iPhone 6也可以无线充电啦！,7,32
news_fashion,news_fashion**cosmetology,|成都粉子｜旧爱与新欢，私人爱用唇色分享（内附手臂试色）,5,2
news_entertainment,news_entertainment**film_tv,|麦卡锡戴积家正装表领奖,4,33
news_fashion,news_fashion**cosmetology,|让清洁更高效舒适 科莱丽声波洁面仪Mia2,5,2
news_culture,news_culture**reading,|世界长大了，我却变老了——那么谁偷走了爱的种子？,0,24
news_baby,news_baby**baby_nurturing,|孩子发热的正确处理方法,1,9
news_car,news_car**other,|70后的挚爱，轴距2米8标配托森四驱全景天窗电动座椅定速巡航,3,30
news_culture,news_culture**other,|茶事大玩家丨让大玩家带你一起领略正岩小品种茶的魅力,0,18
news_finance,news_finance**other,|肉牛如何才能卖个好价？有四点很关键！,2,16
news_culture,news_culture**art,|只要你想做永远都不晚，屁咧,0,17
digital,digital**photography,|出境旅游选择“黑三胖”拍摄？职业摄影师还真不太严肃,7,4
news_baby,news_baby**baby_growth,|孩子如毛竹，绘本阅读就是内在的扎根能量,1,1
news_entertainment,news_entertainment**film_tv,|青春校园电影《前桌后座》剧情介绍，演员尺度大开,4,33
news_finance,news_finance**other,|险资有望重归市场助A股突破盘局,2,16
news_entertainment,news_entertainment**film_tv,|为什么集齐了狗血韩剧标配，《任意依恋》还是那么好看！,4,33
news_fashion,news_fashion**other,|气韵 | 现代美女与旗袍 交会时互放的光亮,5,20
news_baby,news_baby**other,|爸爸将女儿的牛奶纸盒收集起来，造成稳固的小板凳,1,15
emotion,emotion**jitang,|记忆留香，人生若只如初见,6,3
news_fashion,news_fashion**dressing,|穿对洋气、穿毁俗气，你真的会穿“大红色”吗？ | 新春穿衣攻略,5,25
emotion,emotion**affection,|被女生拒绝将会怎样的感受？,6,6
news_fashion,news_fashion**dressing,|学会玩转包臀铅笔裙，穿不重样时髦一整年,5,25
news_finance,news_finance**investment,|哪些黑马股下半年将会有翻倍行情？大盘5000点以下都是进场机,2,5
news_baby,news_baby**baby_growth,|一个习惯性的坐姿影响孩子一辈子,1,1
news_culture,news_culture**other,|鸡年大吉：开平文化向您问候,0,18
news_fashion,news_fashion**dressing,|当简约运动感遇上法式优雅？帕克教你如何打造最chic型格！,5,25
news_car,news_car**other,|先开奖再买车——盘点那些堪比奥斯卡的汽车大奖,3,30
news_finance,news_finance**investment,|做了十年银行风控真不容易！风险就是人与人之间斗智斗勇,2,5
digital,digital**cellphone,|360N4A悬念海报汇总：10.13行业大事见分晓,7,32
news_car,news_car**SUV,|YOUNG NISSAN 东风日产全面玩转品牌年轻化(图),3,26
news_culture,news_culture**reading,|锦绣周末 | 同床共枕的那点事儿,0,24
news_entertainment,news_entertainment**other,|看到央视春晚吉祥物，我终于明白“猴塞雷”的真正奥义,4,11
digital,digital**cellphone,|无边框+超级快充+AI，荣耀magic9999盲约破18万台,7,32
news_culture,news_culture**reading,|我们也许真的不孤单，来自94光年外的信号,0,24
digital,digital**photography,|摄影师拍了同样的模特两次，但是时间却相隔了四十年,7,4
digital,digital**cellphone,|2017年旗舰手机会有哪些特性？想换手机的网友可以等等看,7,32
news_baby,news_baby**other,|宝妈收藏系列 蔻蔻爸原创故事 写给蔻蔻的故事,1,15
news_car,news_car**SUV,|迷之自信，自主帕萨特不光要挑战朗逸/思域，还要做奢适宽体家轿,3,26
news_baby,news_baby**baby_growth,|周末要这样过，孩子下一周才能状态满满地去学习！听我的没错,1,1
news_culture,news_culture**reading,|小学毕业，任教于北大，他连续两年入围诺贝尔文学奖,0,24
digital,digital**photography,|摄影师总结的好照片的9大特征,7,4
news_culture,news_culture**art,|中国嘉德吹响秋拍集结号,0,17
news_entertainment,news_entertainment**film_tv,|看完《寒战2》，发现不脱衣服的彭于晏也man爆了！,4,33
news_finance,news_finance**financing,|银行理财过程中的缺陷和问题,2,21
news_entertainment,news_entertainment**film_tv,|赵丽颖出演的这古装剧虽反响一般，但她在剧中的扮相好美,4,33
news_finance,news_finance**other,|观点陈锡文:玉米面积必须减，养猪户盈利空间被夸大,2,16
emotion,emotion**affection,|温情漫画：什么时候感觉你们离分手不远了。,6,6
news_finance,news_finance**investment,|收评 股市缘何走成蟹市 又将何演绎？,2,5
news_baby,news_baby**baby_nurturing,|给宝宝补铁最有效的辅食就吃它！,1,9
news_entertainment,news_entertainment**other,|《小别离》再真实，我也不想过那么功利的人生,4,11
news_fashion,news_fashion**other,|「文化」惊喜or惊悚？重口味首饰之选,5,20
news_culture,news_culture**reading,|河南滑县：60名诗人夜游道口古镇,0,24
news_entertainment,news_entertainment**music,|怎么样可以听到内心？买个听诊器听听看——by陈鸿宇,4,31
news_fashion,news_fashion**cosmetology,|这些超好用的彩妆护肤品，价格不过100元！,5,2
news_car,news_car**SUV,|盘点｜2016销量最高的十款SUV,3,26
emotion,emotion**affection,|一个男人爱不爱你，在吵架中就能体现,6,6
news_car,news_car**domestic_car,|记忆中的一汽奥迪100 C4 V6,3,34
news_baby,news_baby**other,|崔玉涛婴儿护理秘笈，李小璐都来讨教了，快点收藏！,1,15
news_baby,news_baby**pregnancy,|老婆坐月子期间，好老公主动去做的6件事，老婆再苦但心里美美的,1,10
emotion,emotion**jitang,|感恩世界，知足常乐，做好自己，快乐生活,6,3
news_car,news_car**other,|剪刀门，低底盘，这车在沈阳能卖掉吗,3,30
digital,digital**cellphone,|小米乐视要慌？魅蓝note3确定4月6发布或售价899元,7,32
emotion,emotion**marriage,|中世纪教会连躲在家里造人都管，这是为什么,6,22
news_fashion,news_fashion**other,|搜了搜蒋欣的红毯照，几乎全是灾难！先减肥吧，再把造型师炒了,5,20
news_car,news_car**other,|为什么买车一定要买白色？第一条就说服了我！,3,30
emotion,emotion**marriage,|温拿鼓手陈友最大嗜好：做个好丈夫,6,22
news_car,news_car**SUV,|年度大PK：当“假国产”遇到了真自主，紧凑型SUV怎么选？,3,26
emotion,emotion**marriage,|来测一测，你几岁才会遇到心上人？,6,22
emotion,emotion**affection,|如何用一通电话的时间让女生喜欢上自己？,6,6
news_finance,news_finance**other,|点击这里！看国企离现代企业管理还有多远？,2,16
news_car,news_car**domestic_car,|国产华晨7座神车，丰田的底盘宝马的发动机，叫板奥德赛GL8,3,34
news_car,news_car**other,|汽车养成游戏，你的车能评几级？,3,30
news_culture,news_culture**reading,|中外著名作家、学者组团来汉中黎坪景区采风,0,24
news_baby,news_baby**other,|孕妇防护服能防辅射吗？听消协怎么说,1,15
emotion,emotion**jitang,|那些走过的路，都是不可磨灭的记忆,6,3
news_entertainment,news_entertainment**other,|从维多利亚秀看进入娱乐界的模特，最火的竟然不是林志玲！,4,11
news_entertainment,news_entertainment**other,|四种方式同时直播就是任性！2000万人点赞造物节风头满满,4,11
news_finance,news_finance**investment,|国家队年报：被套幅度达26%｜年度总结,2,5
news_car,news_car**new_energy_car,|越南人们的生活，满街都是电动车，饮食习惯跟广东差不多,3,0
news_baby,news_baby**baby_nurturing,|妈妈告诉你：母乳喂养有多辛苦！,1,9
news_baby,news_baby**baby_growth,|洗澡啦：告诉我，你有多久没有下河洗澡啦？,1,1
news_car,news_car**new_energy_car,|微行新神器，知豆D2S 5.68万元让你秒变“撩妹王”,3,0
news_car,news_car**other,|买车到底需要看重哪一点？,3,30
news_baby,news_baby**baby_growth,|培养自私自利孩子的宝典，你中招了吗？,1,1
news_fashion,news_fashion**dressing,|皮裙夏穿，街拍达人示范皮裙的时尚穿搭方法,5,25
news_baby,news_baby**baby_growth,|不识字的农村母亲，为何能教出哈佛优秀毕业生？,1,1
news_culture,news_culture**art,|我会秘书长李漯民一行参观考察贵州“翰墨金石艺术馆”！,0,17
news_baby,news_baby**baby_nurturing,|宝宝过年回家，随身物品准备好了吗？,1,9
news_finance,news_finance**investment,|重磅：填权股动辄连续涨停    三招教你辨识真黑马,2,5
digital,digital**cellphone,|揭秘小米5一个月销量：你就知道为什么你买不到小米5了,7,32
news_finance,news_finance**entrepreneurship,|创新工场为何能“歪打正着”挂牌新三板,2,19
news_baby,news_baby**baby_growth,|这位老爸 这样向你的女儿表达爱会更好！,1,1
news_entertainment,news_entertainment**other,|十八岁的她挑战林俊杰，下一位小师妹金莎会是她吗,4,11
news_baby,news_baby**baby_growth,|今天只想说“宝宝”心里哭，但“宝宝”还是要说,1,1
news_entertainment,news_entertainment**film_tv,|你不完美，却依旧美丽,4,33
emotion,emotion**jitang,|碎青春，三年 ——《不多：青春有时光》第一篇,6,3
news_entertainment,news_entertainment**film_tv,|《蔓蔓青萝》全员皆丑，扑街预订！,4,33
news_entertainment,news_entertainment**film_tv,|朱亚文郑元畅李佳航吵架又群殴，剧版《合伙人》一言不合就撕X！,4,33
news_fashion,news_fashion**other,|年轻时候的纹身，到了年老会成什么样子,5,20
news_car,news_car**luxury_car,|宝马开放完全自动驾驶框架 奔驰表示未得到相关信息,3,27
news_baby,news_baby**baby_nurturing,|你只知道宝宝不能吃蛋清，但你不知道吃蛋清的严重性！,1,9
news_fashion,news_fashion**luxury,|人到中年，感情未必是必需品，但一定是个奢侈品,5,14
news_entertainment,news_entertainment**gossip,|北电艺考生撞脸杨幂赵丽颖 你们觉得像谁？,4,12
news_entertainment,news_entertainment**film_tv,|范冰冰穿粉裙惊艳亮相，美翻众人，白百何得奖封后但裙子却好恐怖,4,33
news_car,news_car**other,|分享OBD“小白”汽车电影院试用体验,3,30
news_car,news_car**SUV,|10月自主SUV销量快报：哈弗H6仍然逆天宝骏560销量回稳,3,26
news_car,news_car**SUV,|斯柯达Kodiaq，能在中国式的丛林法则中突围吗？,3,26
news_finance,news_finance**investment,|沪指震荡跌0.35% 两市逾1700股下挫,2,5
news_culture,news_culture**reading,|随想录之一：生命的价值在于存在,0,24
digital,digital**cellphone,|相比红米PRO，千元机市场里这款手机有着非常高的性价比,7,32
emotion,emotion**jitang,|马云说：你做到这样，就一定会成功,6,3
news_fashion,news_fashion**dressing,|ZOSOUL佐色-羽绒服跑毛，要么毛不正宗，要么你没选择佐色,5,25
news_baby,news_baby**baby_growth,|消防员爸妈写给孩子的话「心」,1,1
news_culture,news_culture**art,|那些被遗忘的虎头鞋 勾起儿时回忆,0,17
news_baby,news_baby**baby_growth,|两个信念让孩子远离游戏,1,1
news_baby,news_baby**baby_growth,|幼小衔接咋准备？成都名校校长支招：莫慌，按着时间来！,1,1
news_finance,news_finance**business_management,|国产手机激战红海 技术创新方是突围关键,2,35
news_finance,news_finance**business_management,|人民日报专访雷军：互联网，让物美价廉成为可能,2,35
news_culture,news_culture**reading,|聪明使人活得好，我是一只穿靴子的猫,0,24
emotion,emotion**affection,|助手都这样对佟丽娅，陈思成对佟丽娅是有多冷淡？,6,6
emotion,emotion**affection,|3个妙招催旺桃花收获爱情,6,6
digital,digital**other,|数码奴！对，就说你呢！你的生活除了数码还有别的吗？,7,23
news_car,news_car**SUV,|上汽通用明年月均一款新车,3,26
news_car,news_car**domestic_car,|要买车的小伙伴，5月份上的这几款新车必看了！,3,34
news_baby,news_baby**baby_growth,|如何建构中英阅读双格局？（系列文章二）,1,1
news_fashion,news_fashion**dressing,|两分钟，让丝巾变高雅头巾,5,25
news_finance,news_finance**financing,|“美联储加息周期”真的存在吗？|郭晓明,2,21
news_fashion,news_fashion**cosmetology,|美誓美发  适合参加高大上婚礼/晚宴的简单典雅发型第二弹,5,2
emotion,emotion**affection,|直击在大城市打拼的农村姑娘,6,6
news_culture,news_culture**reading,|那只长了角的兔子，在哪呢？快出来……,0,24
news_car,news_car**SUV,|有攻略不瞎转，北京车展各馆重磅车型分布,3,26
news_culture,news_culture**reading,|古琴人物篇连载 —— 梦回华胥，天下大治,0,24
news_car,news_car**new_energy_car,|送书活动 | 程振彪：氢燃料电池汽车真的成本高、不安全吗？,3,0
news_car,news_car**car_usage,|实拍自行式C型TC5046XLJ5季风经典扩展款旅居房车,3,8
news_baby,news_baby**baby_growth,|带孩子顺利走过青春期,1,1
news_entertainment,news_entertainment**film_tv,|歌神张学友：一位被低估了的演技派，奥斯卡欠他一个影帝,4,33
news_car,news_car**car_usage,|年底了，停驶车辆维护都这么干~,3,8
digital,digital**cellphone,|明年国产旗舰机将取消实体HOME键，骁龙835成最强SOC,7,32
emotion,emotion**affection,|约 炮 容 易 ， 定 心太 难！,6,6
